'Material Deprivation',Affordability,'Income Inequality','Community Environment Profile','Consumer Opportunity Profile','Economic Opportunity Profile','Population Churning',Education,'Job Participation','Employment Accessibility','Access to Care','Health Opportunity Index'
0.564397,0.616617,0.431984,0.287299,0.712608,0.268437,0.947837,0.752277,0.633,0.084505,0.438412,Medium
0.287579,0.491491,0.532524,0.395663,0.543493,0.365581,0.806616,0.717221,0.727,0.163659,0.519474,Medium
0.453989,0.5996,0.522537,0.317325,0.59937,0.324716,0.899491,0.72005,0.651,0.118767,0.352218,Medium
0.545591,0.5996,0.498111,0.336538,0.697171,0.293542,0.913486,0.750671,0.66,0.1039,0.442134,Medium
0.469741,0.637638,0.524696,0.394384,0.66515,0.326732,0.89313,0.719123,0.774,0.099048,0.474812,Medium
0.544562,0.560561,0.457895,0.28191,0.618627,0.299433,0.908397,0.682483,0.626,0.110478,0.456842,Medium
0.43594,0.587588,0.420918,0.250787,0.65025,0.255717,0.951654,0.706366,0.605,0.089674,0.349077,Medium
0.490515,0.512513,0.460594,0.238093,0.588299,0.273992,0.983461,0.649058,0.579,0.085688,0.390187,Medium
0.47755,0.647648,0.518489,0.293641,0.652143,0.314344,0.899491,0.749214,0.692,0.101673,0.266714,Medium
0.54735,0.572573,0.550067,0.317997,0.587862,0.355389,0.71374,0.737955,0.699,0.136375,0.205958,Medium
0.369786,0.606607,0.60027,0.404142,0.622225,0.386513,0.844784,0.757983,0.774,0.127566,0.513472,Medium
0.589433,0.66967,0.32807,0.325178,0.796651,0.224613,0.78626,0.822099,0.631,0.086935,0.489843,Medium
0.488597,0.422422,0.41471,0.298811,0.583778,0.284909,0.937659,0.713753,0.653,0.103497,0.507419,Medium
0.457485,0.415415,0.453171,0.214961,0.534502,0.218793,0.903308,0.700045,0.462,0.041637,0.182801,Medium
0.522673,0.674675,0.500135,0.375913,0.771461,0.307965,0.852417,0.815476,0.771,0.100912,0.462618,Medium
0.549101,0.525526,0.475709,0.269226,0.61659,0.323254,0.956743,0.722184,0.718,0.115204,0.230815,Medium
0.537424,0.621622,0.380702,0.267587,0.668298,0.266581,0.947837,0.692191,0.616,0.096296,0.46947,Medium
0.656424,0.540541,0.420243,0.306251,0.696678,0.282016,0.931298,0.706016,0.621,0.098612,0.469528,Medium
0.450483,0.518519,0.427935,0.252694,0.566143,0.290927,0.987277,0.668943,0.646,0.109354,0.352859,Medium
0.46495,0.642643,0.434008,0.425959,0.687315,0.278055,0.810433,0.743783,0.752,0.087887,0.46837,Medium
0.462529,0.476476,0.526181,0.345805,0.559887,0.347196,0.839695,0.723285,0.747,0.123622,0.504064,Medium
0.634227,0.792793,0.442915,0.393786,0.929852,0.238577,0.828244,0.912491,0.609,0.084682,0.46837,Medium
0.487524,0.671672,0.480702,0.381829,0.715446,0.310286,0.896947,0.747937,0.704,0.133211,0.43158,Medium
0.471379,0.516517,0.391903,0.288457,0.610001,0.279597,0.902036,0.721052,0.662,0.110927,0.467912,Medium
0.629402,0.646647,0.436842,0.35769,0.776711,0.28052,0.910941,0.773086,0.664,0.117097,0.43158,Medium
0.332323,0.636637,0.49865,0.374721,0.621316,0.325949,0.782443,0.760193,0.732,0.121955,0.469486,Medium
0.40248,0.522523,0.571255,0.370277,0.573422,0.329511,0.759542,0.681748,0.698,0.113659,0.506227,Medium
0.536207,0.606607,0.465587,0.333373,0.675473,0.30749,0.85369,0.741579,0.638,0.123801,0.50405,Medium
0.382561,0.436436,0.458165,0.29459,0.517649,0.32704,0.849873,0.696418,0.68,0.137249,0.466569,Medium
0.481768,0.546547,0.422942,0.316011,0.39411,0.374832,0.729008,0.700833,0.601,0.193735,0.465477,Medium
0.551471,0.562563,0.490688,0.339233,0.672765,0.300943,0.743003,0.744924,0.673,0.103336,0.470607,Medium
0.499843,0.542543,0.419433,0.397813,0.672064,0.315914,0.83715,0.765294,0.8,0.119411,0.656552,Medium
0.505496,0.525526,0.54251,0.354419,0.618795,0.35275,0.792621,0.739059,0.718,0.135301,0.472741,Medium
0.693849,0.778779,0.418354,0.363404,0.910226,0.239673,0.879135,0.901744,0.64,0.084332,0.43158,Medium
0.544158,0.746747,0.484885,0.444174,0.834139,0.312906,0.87659,0.887939,0.762,0.122646,0.424936,Medium
0.308649,0.481481,0.477733,0.380524,0.530389,0.329342,0.846056,0.660421,0.801,0.136722,0.504701,Medium
0.650322,0.474474,0.507018,0.334624,0.662101,0.316337,0.902036,0.706533,0.658,0.108314,0.469528,Medium
0.516857,0.616617,0.477868,0.25692,0.710353,0.228201,0.90458,0.709267,0.588,0.018048,0.42213,Medium
0.542407,0.607608,0.580702,0.328165,0.684903,0.360919,0.888041,0.761571,0.717,0.134753,0.303032,Medium
0.456029,0.62963,0.496896,0.360649,0.632172,0.350964,0.717557,0.766841,0.786,0.136948,0.38168,Medium
0.531847,0.606607,0.568016,0.280925,0.593295,0.338129,0.849873,0.742575,0.704,0.082956,0.204965,Medium
0.504111,0.673674,0.48502,0.350232,0.769641,0.297947,0.685751,0.854416,0.736,0.090959,0.454046,Medium
0.486147,0.644645,0.51552,0.431462,0.745271,0.33692,0.731552,0.819826,0.742,0.134319,0.547753,Medium
0.314628,0.607608,0.497436,0.415018,0.635805,0.364162,0.805344,0.793585,0.83,0.136886,0.564773,Medium
0.397777,0.684685,0.456545,0.399947,0.686875,0.32363,0.743003,0.799433,0.807,0.124452,0.47833,Medium
0.515859,0.479479,0.473009,0.266349,0.570348,0.302454,0.856234,0.687674,0.594,0.102794,0.486482,Medium
0.514024,0.551552,0.235897,0.314333,0.686824,0.234054,0.884224,0.724736,0.677,0.100934,0.744957,Medium
0.465695,0.590591,0.465722,0.26863,0.601889,0.291298,0.941476,0.686585,0.6,0.096364,0.432955,Medium
0.37946,0.566567,0.524696,0.318018,0.438429,0.37,0.776081,0.683903,0.705,0.124237,0.456934,Medium
0.59069,0.48048,0.40108,0.339803,0.685702,0.290449,0.823155,0.803723,0.671,0.132867,0.365633,Medium
0.426612,0.647648,0.473144,0.38467,0.671173,0.344795,0.898219,0.691878,0.826,0.12918,0.513472,Medium
0.73391,0.584585,0.502294,0.243289,0.666164,0.251954,0.776081,0.710994,0.39,0.084074,0.327171,Medium
0.592233,0.581582,0.508637,0.301843,0.634225,0.335,0.851145,0.744963,0.668,0.119804,0.457369,Medium
0.477215,0.616617,0.522672,0.390692,0.688008,0.330599,0.93257,0.763744,0.761,0.107685,0.506449,Medium
0.494261,0.63964,0.490823,0.308217,0.646724,0.31964,0.711196,0.749442,0.752,0.11432,0.205958,Medium
0.419623,0.574575,0.508637,0.263539,0.573158,0.327742,0.919847,0.676839,0.699,0.102429,0.365689,Medium
0.517347,0.700701,0.543995,0.434971,0.799298,0.337149,0.762087,0.850433,0.811,0.115409,0.503147,Medium
0.408788,0.496496,0.287449,0.374648,0.571629,0.254282,0.749364,0.796464,0.662,0.128728,0.469123,Medium
0.493219,0.647648,0.558435,0.326935,0.729973,0.315427,0.851145,0.808521,0.735,0.093291,0.30903,Medium
0.394146,0.51952,0.550607,0.352213,0.494297,0.389336,0.829517,0.740276,0.772,0.146731,0.467127,Medium
0.53921,0.501502,0.588664,0.34772,0.571656,0.389024,0.793893,0.73214,0.738,0.143205,0.351779,Medium
0.348702,0.608609,0.574629,0.37732,0.610051,0.376476,0.647583,0.783798,0.877,0.107965,0.49438,Medium
0.644776,0.757758,0.48502,0.347229,0.914298,0.248366,0.946565,0.888636,0.586,0.081334,0.403017,Medium
0.610095,0.616617,0.50027,0.275292,0.689581,0.308814,0.913486,0.754804,0.692,0.100884,0.270928,Medium
0.612878,0.295295,0.360324,0.334164,0.537815,0.243638,0.554707,0.764531,0.681,0.079603,0.488995,Medium
0.493065,0.570571,0.534008,0.329011,0.56631,0.383874,0.784987,0.736758,0.803,0.153753,0.293984,Medium
0.595763,0.660661,0.507287,0.29632,0.71521,0.316451,0.801527,0.80695,0.688,0.112737,0.248615,Medium
0.545326,0.555556,0.545614,0.328218,0.610383,0.332353,0.765903,0.72059,0.7,0.104993,0.458736,Medium
0.523592,0.68969,0.438866,0.348548,0.651267,0.311403,0.709924,0.737475,0.723,0.104,0.501637,Medium
0.503315,0.518519,0.423887,0.26856,0.623635,0.267359,0.938931,0.680842,0.618,0.070743,0.624516,Medium
0.394251,0.561562,0.504453,0.298571,0.582408,0.317256,0.895674,0.704102,0.649,0.103668,0.498739,Medium
0.528023,0.536537,0.458165,0.380973,0.675365,0.298018,0.659033,0.811878,0.684,0.112539,0.64611,Medium
0.501032,0.563564,0.432524,0.229508,0.598318,0.242508,0.978372,0.67695,0.62,0.043649,0.198494,Medium
0.525812,0.635636,0.497706,0.376431,0.756044,0.331019,0.860051,0.82681,0.75,0.125816,0.500172,Medium
0.457254,0.550551,0.533603,0.327588,0.659808,0.299953,0.917303,0.739211,0.602,0.10463,0.488931,Medium
0.568493,0.562563,0.520783,0.326316,0.670006,0.322794,0.838422,0.785087,0.673,0.107649,0.512755,Medium
0.560464,0.656657,0.543455,0.428606,0.764167,0.360547,0.805344,0.878725,0.869,0.140419,0.425264,Medium
0.371929,0.60961,0.536167,0.403026,0.582038,0.407111,0.729008,0.73837,0.853,0.170172,0.513472,Medium
0.63311,0.563564,0.491093,0.33687,0.729,0.305792,0.899491,0.772064,0.701,0.104867,0.364866,Medium
0.463974,0.532533,0.47166,0.376986,0.645498,0.318339,0.749364,0.761616,0.758,0.133862,0.508177,Medium
0.517701,0.45045,0.425911,0.286128,0.625621,0.293251,0.907125,0.751423,0.645,0.103201,0.627086,Medium
0.665969,0.552553,0.475439,0.347507,0.716744,0.303875,0.838422,0.797967,0.693,0.111111,0.493822,Medium
0.633752,0.651652,0.54224,0.282312,0.705661,0.318292,0.843511,0.769036,0.681,0.102971,0.28289,Medium
0.466817,0.660661,0.605803,0.365507,0.712516,0.343905,0.773537,0.790244,0.776,0.103611,0.471954,Medium
0.570211,0.750751,0.4722,0.402989,0.855108,0.279375,0.900763,0.903789,0.703,0.106613,0.415826,Medium
0.462867,0.636637,0.48691,0.340416,0.686885,0.290144,0.89313,0.777282,0.58,0.114566,0.539931,Medium
0.502461,0.518519,0.519838,0.25036,0.585577,0.311012,0.96056,0.692787,0.636,0.091526,0.326764,Medium
0.505079,0.5996,0.415115,0.28544,0.656665,0.278372,0.910941,0.709868,0.672,0.092829,0.503005,Medium
0.392615,0.57958,0.574494,0.28397,0.596233,0.34103,0.861323,0.679488,0.722,0.091291,0.476544,Medium
0.642029,0.60961,0.545209,0.35248,0.708566,0.351094,0.819338,0.76782,0.706,0.1281,0.407207,Medium
0.526583,0.595596,0.568016,0.378159,0.700635,0.336864,0.898219,0.797278,0.732,0.109661,0.505104,Medium
0.398394,0.546547,0.530229,0.372924,0.569567,0.358048,0.810433,0.700975,0.764,0.133736,0.562318,Medium
0.581011,0.615616,0.540756,0.34969,0.709555,0.348125,0.947837,0.784376,0.752,0.119143,0.393906,Medium
0.539719,0.675676,0.523887,0.421747,0.830906,0.293552,0.848601,0.86663,0.758,0.086132,0.474189,Medium
0.506988,0.70971,0.514575,0.392936,0.732032,0.308855,0.790076,0.784321,0.7,0.102186,0.514435,Medium
0.613877,0.615616,0.487989,0.278227,0.697859,0.282296,0.832061,0.75444,0.566,0.089299,0.457334,Medium
0.611277,0.611612,0.569231,0.3196,0.668373,0.307436,0.772265,0.74808,0.552,0.08935,0.42885,Medium
0.635554,0.684685,0.470445,0.374867,0.830551,0.280509,0.905852,0.864967,0.668,0.093287,0.501637,Medium
0.505041,0.695696,0.444669,0.371561,0.798794,0.294962,0.830789,0.853488,0.734,0.124982,0.455678,Medium
0.607782,0.605606,0.485155,0.31802,0.700593,0.304744,0.914758,0.73821,0.652,0.110405,0.440314,Medium
0.473476,0.526527,0.49973,0.240268,0.52563,0.292244,0.936387,0.652503,0.591,0.06631,0.424158,Medium
0.428117,0.553554,0.415655,0.375087,0.5872,0.377841,0.870229,0.711857,0.683,0.235215,0.561038,Medium
0.731129,0.755756,0.419973,0.369399,0.931289,0.238104,0.834606,0.911045,0.62,0.090823,0.471715,Medium
0.545967,0.54955,0.534413,0.340171,0.649042,0.345563,0.931298,0.716251,0.681,0.116939,0.526919,Medium
0.46457,0.550551,0.490013,0.257288,0.635565,0.263286,0.891858,0.735464,0.597,0.047748,0.420555,Medium
0.509817,0.656657,0.410391,0.373588,0.735519,0.313136,0.867684,0.753279,0.737,0.135944,0.568845,Medium
0.512089,0.567568,0.415385,0.359047,0.639133,0.309466,0.806616,0.791206,0.741,0.126157,0.500121,Medium
0.494428,0.670671,0.515655,0.344854,0.746422,0.308008,0.902036,0.805966,0.758,0.109591,0.2708,Medium
0.491261,0.550551,0.526451,0.259565,0.59488,0.322503,0.982188,0.67592,0.63,0.105111,0.469012,Medium
0.489838,0.622623,0.516059,0.29496,0.59827,0.339697,0.826972,0.768472,0.644,0.13295,0.335061,Medium
0.292239,0.477477,0.490013,0.347038,0.505226,0.317203,0.870229,0.69385,0.639,0.12175,0.485134,Medium
0.544563,0.634635,0.490553,0.233929,0.626245,0.280161,0.946565,0.650343,0.651,0.06147,0.24582,Medium
0.559656,0.68969,0.51417,0.358474,0.821443,0.314225,0.910941,0.84861,0.725,0.105871,0.443554,Medium
0.31452,0.571572,0.538327,0.407148,0.596298,0.365373,0.85369,0.73752,0.825,0.107572,0.569364,Medium
0.71821,0.628629,0.515385,0.268426,0.752482,0.317899,0.946565,0.805597,0.763,0.091831,0.131593,Medium
0.586134,0.495495,0.524966,0.348151,0.622358,0.327347,0.880407,0.694486,0.622,0.131751,0.457059,Medium
0.447551,0.626627,0.481646,0.368296,0.682381,0.315961,0.811705,0.743634,0.697,0.132992,0.569641,Medium
0.626428,0.750751,0.397436,0.357358,0.924307,0.232425,0.941476,0.907475,0.632,0.093405,0.473555,Medium
0.481942,0.493493,0.569231,0.229426,0.535994,0.310975,0.919847,0.65986,0.634,0.073239,0.264,Medium
0.596879,0.664665,0.405938,0.330777,0.80824,0.256469,0.834606,0.861369,0.647,0.095541,0.492014,Medium
0.450531,0.476476,0.455331,0.239399,0.520127,0.282652,0.886768,0.661981,0.593,0.102007,0.331726,Medium
0.609224,0.685686,0.422267,0.334478,0.805972,0.268621,0.923664,0.81266,0.632,0.109711,0.410301,Medium
0.587095,0.593594,0.487584,0.313687,0.707151,0.307085,0.846056,0.788794,0.686,0.113672,0.392753,Medium
0.262334,0.313313,0.442105,0.402433,0.42638,0.313842,0.791349,0.661616,0.568,0.157948,0.89772,Medium
0.532658,0.553554,0.523617,0.328117,0.523768,0.352548,0.884224,0.700179,0.673,0.118092,0.440948,Medium
0.59281,0.691692,0.44305,0.373096,0.809541,0.304753,0.848601,0.873445,0.745,0.109565,0.45755,Medium
0.513949,0.567568,0.411066,0.288917,0.672113,0.276617,0.93257,0.759433,0.669,0.100558,0.458726,Medium
0.589551,0.573574,0.549528,0.417653,0.680516,0.412129,0.613232,0.851229,0.839,0.179368,0.548641,Medium
0.452678,0.543544,0.488259,0.309247,0.661554,0.29438,0.829517,0.766138,0.624,0.08216,0.771637,Medium
0.526071,0.5996,0.518084,0.381743,0.690658,0.335068,0.79771,0.809514,0.696,0.128371,0.509563,Medium
0.6833,0.482482,0.566127,0.368724,0.477407,0.445883,0.329517,0.730697,0.65,0.28,0.319982,Medium
0.54922,0.650651,0.507287,0.364116,0.724845,0.339082,0.888041,0.793273,0.74,0.120149,0.493559,Medium
0.469583,0.634635,0.5278,0.339631,0.748965,0.318771,0.909669,0.826382,0.665,0.111415,0.464693,Medium
0.516777,0.590591,0.407557,0.267815,0.646107,0.263389,0.907125,0.686127,0.542,0.089784,0.609132,Medium
0.51982,0.58959,0.388529,0.323187,0.702622,0.248256,0.96056,0.725938,0.57,0.104885,0.464126,Medium
0.579866,0.635636,0.548718,0.240998,0.664042,0.299705,0.926209,0.685393,0.638,0.082192,0.210939,Medium
0.474941,0.510511,0.502024,0.367864,0.563343,0.334391,0.821883,0.709147,0.688,0.130709,0.363984,Medium
0.420021,0.544545,0.430229,0.369069,0.669677,0.281,0.840967,0.731994,0.646,0.101993,0.805893,Medium
0.42735,0.416416,0.458435,0.23942,0.547184,0.270767,0.923664,0.677771,0.615,0.048338,0.677161,Medium
0.55056,0.52953,0.487854,0.257316,0.641248,0.284542,0.979644,0.712655,0.68,0.062136,0.378061,Medium
0.393108,0.646647,0.516599,0.27203,0.581306,0.265947,0.740458,0.760325,0.656,0.037254,0.19887,Medium
0.527983,0.5996,0.531444,0.319129,0.681862,0.35659,0.826972,0.755943,0.81,0.121063,0.38041,Medium
0.347207,0.735736,0.318623,0.376744,0.70461,0.222878,0.923664,0.7577,0.595,0.115831,0.467831,Medium
0.61518,0.71972,0.4583,0.37281,0.894986,0.249115,0.895674,0.896703,0.644,0.083657,0.475721,Medium
0.56138,0.487487,0.520378,0.267336,0.564527,0.32146,0.870229,0.663659,0.644,0.102674,0.456153,Medium
0.464989,0.573574,0.518623,0.277833,0.535372,0.312738,0.862595,0.703433,0.568,0.092162,0.553165,Medium
0.478075,0.496496,0.55587,0.306676,0.605028,0.316951,0.927481,0.682856,0.645,0.100562,0.506905,Medium
0.596241,0.511512,0.461404,0.261874,0.550439,0.308757,0.874046,0.696726,0.597,0.106946,0.46072,Medium
0.569112,0.683684,0.52753,0.380713,0.81204,0.289029,0.829517,0.841531,0.673,0.094607,0.469227,Medium
0.498956,0.581582,0.526181,0.256126,0.53336,0.349704,0.924936,0.733502,0.697,0.111704,0.211681,Medium
0.449809,0.603604,0.541835,0.34366,0.619227,0.33314,0.753181,0.743696,0.704,0.115146,0.498915,Medium
0.458979,0.566567,0.537922,0.318249,0.590078,0.320731,0.851145,0.708209,0.693,0.092234,0.504702,Medium
0.53135,0.657658,0.517679,0.416807,0.796183,0.325689,0.811705,0.874037,0.815,0.107591,0.512305,Medium
0.450001,0.52953,0.52996,0.353452,0.625123,0.307434,0.80916,0.727608,0.692,0.110626,0.494308,Medium
0.332574,0.554555,0.41309,0.402663,0.586414,0.296778,0.717557,0.769376,0.768,0.128099,0.442134,Medium
0.534284,0.53954,0.559919,0.329753,0.659032,0.350784,0.874046,0.742333,0.756,0.112646,0.473884,Medium
0.508705,0.54955,0.538327,0.333621,0.626213,0.328582,0.833333,0.74464,0.68,0.110302,0.512188,Medium
0.548511,0.636637,0.538731,0.323932,0.692008,0.333989,0.852417,0.753268,0.699,0.122283,0.41761,Medium
0.408956,0.5996,0.498381,0.404091,0.621452,0.357522,0.940204,0.729946,0.807,0.150967,0.472888,Medium
0.469652,0.624625,0.539676,0.398425,0.732202,0.354471,0.78626,0.816556,0.782,0.124811,0.564255,Medium
0.487324,0.616617,0.50135,0.285095,0.62017,0.313383,0.843511,0.69377,0.668,0.100544,0.464171,Medium
0.41675,0.638639,0.433198,0.382691,0.70916,0.272938,0.931298,0.813372,0.662,0.112377,0.46837,Medium
0.562768,0.562563,0.466127,0.275155,0.677384,0.278133,0.927481,0.743397,0.658,0.070996,0.460042,Medium
0.428775,0.534535,0.468421,0.253507,0.589936,0.288971,0.938931,0.65059,0.677,0.082645,0.443138,Medium
0.45549,0.608609,0.598111,0.417414,0.657019,0.399859,0.681934,0.813472,0.824,0.136948,0.569364,Medium
0.59359,0.553554,0.38556,0.250245,0.665752,0.259683,0.940204,0.686528,0.599,0.10088,0.434259,Medium
0.592278,0.622623,0.558165,0.365845,0.720197,0.337031,0.671756,0.80853,0.673,0.130262,0.428827,Medium
0.531387,0.55956,0.416464,0.276889,0.656581,0.279655,0.942748,0.730412,0.682,0.094197,0.459694,Medium
0.590179,0.551552,0.517814,0.272773,0.641989,0.321286,0.812977,0.735857,0.653,0.099664,0.492988,Medium
0.512873,0.495495,0.552497,0.254295,0.606336,0.320897,0.965649,0.689359,0.656,0.093901,0.377177,Medium
0.605321,0.662663,0.567072,0.390048,0.814821,0.293904,0.862595,0.851699,0.674,0.10316,0.498619,Medium
0.523116,0.717718,0.539676,0.422494,0.829023,0.341112,0.793893,0.869404,0.801,0.108704,0.51576,Medium
0.737316,0.761762,0.396896,0.343984,0.962624,0.231202,0.918575,0.925934,0.641,0.092467,0.481523,Medium
0.509807,0.68969,0.561673,0.386297,0.718846,0.341282,0.810433,0.784855,0.722,0.122702,0.496827,Medium
0.616058,0.625626,0.517544,0.291261,0.75259,0.298949,0.917303,0.799514,0.657,0.098999,0.262815,Medium
0.527732,0.477477,0.50054,0.218302,0.593273,0.272227,0.951654,0.651359,0.546,0.071965,0.461093,Medium
0.392521,0.58959,0.526451,0.324991,0.58722,0.335094,0.842239,0.713054,0.717,0.118021,0.458736,Medium
0.590144,0.466466,0.535762,0.304414,0.579518,0.331754,0.879135,0.712315,0.639,0.116582,0.504064,Medium
0.564738,0.57958,0.504723,0.278011,0.659327,0.308041,0.931298,0.727223,0.604,0.109725,0.456934,Medium
0.536424,0.625626,0.517679,0.296355,0.661664,0.314942,0.916031,0.751454,0.694,0.113834,0.25942,Medium
0.503168,0.497497,0.539541,0.34312,0.563411,0.350996,0.860051,0.663776,0.762,0.109074,0.582559,Medium
0.437886,0.543544,0.535762,0.245516,0.597023,0.269737,0.964377,0.678014,0.599,0.037174,0.437558,Medium
0.288687,0.583584,0.47031,0.33811,0.544487,0.354713,0.852417,0.708288,0.707,0.157934,0.545759,Medium
0.599667,0.595596,0.530769,0.261465,0.669617,0.303777,0.857506,0.733351,0.643,0.074328,0.406514,Medium
0.557352,0.676677,0.488124,0.277898,0.652348,0.340965,0.857506,0.742294,0.707,0.149242,0.172461,Medium
0.336329,0.61962,0.566802,0.366245,0.577041,0.376729,0.838422,0.746178,0.759,0.139332,0.509874,Medium
0.59131,0.735736,0.589609,0.43309,0.814284,0.365858,0.814249,0.894729,0.853,0.133546,0.429923,Medium
0.468347,0.516517,0.497166,0.33498,0.584633,0.372569,0.792621,0.758529,0.839,0.135228,0.511912,Medium
0.506015,0.570571,0.392578,0.348104,0.719057,0.278026,0.917303,0.79194,0.714,0.120203,0.502745,Medium
0.436807,0.586587,0.493387,0.223459,0.608251,0.271866,0.977099,0.664882,0.613,0.070509,0.310124,Medium
0.561546,0.551552,0.440486,0.31463,0.670503,0.263621,0.820611,0.719563,0.524,0.087575,0.770779,Medium
0.505797,0.555556,0.45587,0.268207,0.634771,0.287739,0.930025,0.709279,0.585,0.099919,0.612631,Medium
0.499598,0.575576,0.492713,0.337445,0.707073,0.307494,0.916031,0.777772,0.719,0.110558,0.517547,Medium
0.50717,0.691692,0.534683,0.364239,0.722619,0.343305,0.874046,0.802033,0.77,0.122461,0.437092,Medium
0.570268,0.631632,0.442645,0.272375,0.644196,0.296296,0.772265,0.694761,0.654,0.098589,0.456153,Medium
0.528395,0.510511,0.474494,0.270444,0.631843,0.282864,0.881679,0.697372,0.61,0.079291,0.608961,Medium
0.554682,0.608609,0.552092,0.285637,0.658047,0.33384,0.833333,0.754828,0.67,0.109615,0.444867,Medium
0.637817,0.751752,0.484211,0.395936,0.864945,0.284456,0.839695,0.897157,0.704,0.097032,0.46837,Medium
0.445602,0.544545,0.575034,0.347435,0.61679,0.354177,0.92112,0.754298,0.705,0.118798,0.496588,Medium
0.531014,0.577578,0.492578,0.274072,0.641161,0.314658,0.888041,0.712593,0.707,0.097136,0.478163,Medium
