@relation 'HOI_cleanedUp-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,1-weka.filters.unsupervised.attribute.Remove-V-R1,4,8,13,15,17-19'

@attribute Rural~Urban numeric
@attribute Affordability numeric
@attribute 'Food Accessibility' numeric
@attribute 'Material Deprivation' numeric
@attribute 'Community Environment Profile' numeric
@attribute 'Economic Opportunity Profile' numeric
@attribute 'Wellness Disparity Profile' numeric
@attribute 'Health Opportunity Index' {Bad,Medium,Good}

@data
1,0.70971,0.933302,0.485151,0.365605,0.344578,0.429443,Good
1,0.685686,0.99992,0.604097,0.368963,0.333719,0.378994,Good
1,0.614615,0.998006,0.665218,0.293149,0.276192,0.457497,Good
1,0.54955,0.942139,0.593453,0.221831,0.299996,0.365941,Good
1,0.643644,0.960849,0.636863,0.324621,0.294066,0.425775,Good
1,0.603604,0.933302,0.6043,0.332598,0.404508,0.279798,Good
1,0.603604,0.95251,0.632115,0.305674,0.354671,0.308832,Good
1,0.641642,0.998831,0.49873,0.3737,0.34023,0.552937,Good
1,0.628629,0.92278,0.740906,0.267274,0.284793,0.371372,Good
1,0.688689,0.999984,0.586391,0.329694,0.338736,0.422916,Good
1,0.630631,0.948899,0.775237,0.289185,0.295617,0.339329,Good
1,0.465465,0.995735,0.403597,0.269986,0.286047,0.673218,Good
1,0.627628,0.979311,0.502015,0.374191,0.347061,0.534425,Good
1,0.486486,0.942139,0.600779,0.257525,0.33472,0.419015,Good
1,0.714715,0.999321,0.648526,0.419737,0.316824,0.475819,Good
1,0.651652,0.914006,0.585003,0.312027,0.311109,0.432574,Good
1,0.648649,0.97517,0.575349,0.293315,0.325739,0.327728,Good
1,0.632633,0.933302,0.65258,0.343051,0.376478,0.339973,Good
1,0.600601,0.978122,0.587922,0.318969,0.328158,0.392822,Good
1,0.551552,0.933302,0.443586,0.341934,0.314,0.654452,Good
1,0.740741,0.99111,0.611285,0.395226,0.301272,0.456169,Good
1,0.656657,0.933302,0.456254,0.335338,0.365471,0.43381,Good
1,0.6997,0.933302,0.54297,0.357302,0.361787,0.318035,Good
1,0.732733,0.933302,0.393612,0.425289,0.302411,0.666993,Good
1,0.608609,0.918584,0.580404,0.31831,0.381151,0.337594,Good
1,0.518519,0.822594,0.609431,0.310112,0.333315,0.486535,Good
1,0.481481,0.935632,0.623945,0.225812,0.2681,0.530791,Good
1,0.701702,0.999251,0.698266,0.34698,0.270333,0.443322,Good
1,0.70971,0.999876,0.506322,0.337778,0.323508,0.462612,Good
1,0.596597,0.911173,0.676426,0.255519,0.339085,0.294,Good
1,0.665666,0.942854,0.619582,0.253797,0.268993,0.430367,Good
1,0.60961,0.942139,0.622595,0.238313,0.293211,0.391029,Good
1,0.674675,0.999927,0.564097,0.339248,0.344424,0.401126,Good
1,0.575576,0.936079,0.475927,0.31723,0.369036,0.440059,Good
1,0.725726,0.858936,0.635597,0.257789,0.340153,0.250765,Good
1,0.518519,0.942139,0.378675,0.269841,0.249903,0.840764,Good
1,0.714715,0.980581,0.813716,0.256542,0.257526,0.281311,Good
1,0.565566,0.942139,0.537369,0.252134,0.327778,0.399858,Good
1,0.658659,0.987741,0.692787,0.306142,0.311128,0.339225,Good
1,0.533534,0.942139,0.556182,0.243932,0.358557,0.296717,Good
1,0.571572,0.815744,0.531091,0.32302,0.366556,0.511908,Good
1,0.477477,0.942139,0.585476,0.267008,0.31846,0.546215,Good
1,0.640641,0.996558,0.537618,0.313867,0.36169,0.330421,Good
1,0.746747,0.998649,0.713863,0.358534,0.245287,0.453528,Good
1,0.587588,0.942139,0.472964,0.29795,0.342076,0.402943,Good
1,0.568569,0.933302,0.217814,0.48876,0.511015,0.470663,Good
1,0.738739,0.993032,0.623142,0.330579,0.310097,0.340387,Good
1,0.66967,0.927694,0.530667,0.296634,0.309973,0.455097,Good
1,0.525526,0.99157,0.580031,0.346159,0.317068,0.555324,Good
1,0.753754,0.997692,0.580309,0.362463,0.348563,0.323227,Good
1,0.578579,0.923028,0.633947,0.289643,0.331263,0.418264,Good
1,0.651652,0.955574,0.65531,0.266463,0.327195,0.26254,Good
1,0.592593,0.979106,0.587266,0.278152,0.341903,0.338094,Good
1,0.581582,0.942139,0.604332,0.261441,0.339361,0.337194,Good
1,0.63964,0.978863,0.545541,0.335977,0.351578,0.380905,Good
1,0.583584,0.880463,0.481098,0.299514,0.382896,0.440156,Good
1,0.55956,0.942139,0.596871,0.257949,0.302747,0.46402,Good
1,0.647648,0.85813,0.532467,0.319471,0.365503,0.361115,Good
1,0.547548,0.942139,0.533855,0.240102,0.358012,0.328603,Good
1,0.54955,0.999197,0.457951,0.239187,0.332951,0.423278,Good
1,0.681682,0.999995,0.402186,0.347829,0.310505,0.602142,Good
1,0.553554,0.93685,0.51093,0.339587,0.31847,0.584801,Good
1,0.621622,0.959875,0.633642,0.291384,0.316354,0.386849,Good
1,0.606607,0.942139,0.530568,0.241967,0.32589,0.374588,Good
1,0.727728,0.971828,0.736975,0.318343,0.283737,0.353523,Good
1,0.632633,0.923286,0.508597,0.259696,0.321959,0.361227,Good
1,0.700701,0.970104,0.639827,0.353633,0.305844,0.465456,Good
1,0.683684,0.942139,0.595157,0.252843,0.3347,0.256547,Good
1,0.710711,0.974727,0.607168,0.313889,0.304856,0.411058,Good
1,0.65966,0.900837,0.521335,0.371943,0.392165,0.402442,Good
1,0.720721,0.943715,0.60044,0.325567,0.321555,0.402362,Good
1,0.553554,0.974784,0.554173,0.303326,0.377211,0.344412,Good
1,0.597598,0.990075,0.610484,0.297932,0.359614,0.344338,Good
1,0.644645,0.942139,0.63287,0.285003,0.315475,0.376029,Good
1,0.620621,0.887907,0.543489,0.234021,0.300534,0.533986,Good
1,0.652653,0.973475,0.581949,0.333879,0.351193,0.341042,Good
1,0.618619,0.942139,0.586899,0.259944,0.275942,0.511845,Good
1,0.724725,0.995904,0.641705,0.372664,0.3435,0.395851,Good
1,0.593594,0.90131,0.544804,0.287367,0.322811,0.473546,Good
1,0.621622,0.940115,0.644555,0.279746,0.363339,0.307055,Good
1,0.506507,0.999028,0.494654,0.246543,0.262278,0.668312,Good
1,0.702703,0.999243,0.551544,0.382648,0.317567,0.468528,Good
1,0.515516,0.953433,0.624744,0.203543,0.282754,0.476064,Good
1,0.571572,0.760759,0.520175,0.278497,0.35964,0.555471,Good
1,0.550551,0.713841,0.340147,0.286922,0.347358,0.729862,Good
1,0.683684,0.93449,0.546816,0.306526,0.392718,0.250916,Good
1,0.72973,0.96377,0.69477,0.293505,0.250868,0.467652,Good
1,0.645646,0.969954,0.647229,0.302221,0.306318,0.438145,Good
1,0.586587,0.942139,0.637064,0.256784,0.30259,0.470142,Good
1,0.671672,0.933302,0.723705,0.390262,0.317511,0.458569,Good
1,0.651652,0.986243,0.515822,0.291521,0.300383,0.52055,Good
1,0.687688,0.94404,0.657196,0.328195,0.31353,0.422157,Good
1,0.716717,0.933302,0.729385,0.324674,0.356323,0.343387,Good
1,0.67968,0.996859,0.523059,0.338296,0.364325,0.402596,Good
1,0.753754,0.945065,0.708051,0.319627,0.31302,0.357837,Good
1,0.62963,0.99997,0.648997,0.274013,0.325004,0.334282,Good
1,0.530531,0.958382,0.539653,0.245227,0.310286,0.535103,Good
1,0.733734,0.978728,0.767099,0.300515,0.276815,0.363645,Good
1,0.698699,0.933302,0.662924,0.337117,0.329976,0.412975,Good
1,0.52953,0.925709,0.562681,0.30175,0.279492,0.692819,Good
1,0.571572,0.77161,0.523126,0.279522,0.386392,0.449916,Good
1,0.685686,0.979314,0.551774,0.317997,0.315834,0.445081,Good
1,0.610611,0.921143,0.594497,0.253568,0.396003,0.217066,Good
1,0.663664,0.933302,0.55267,0.38122,0.39883,0.51881,Good
1,0.62963,0.882355,0.564827,0.353627,0.314729,0.588407,Good
1,0.657658,0.984704,0.583972,0.341619,0.360503,0.42212,Good
1,0.620621,0.933302,0.623679,0.377625,0.382433,0.47175,Good
1,0.57958,0.942139,0.662996,0.243393,0.32723,0.391197,Good
1,0.573574,0.83191,0.549337,0.326059,0.379479,0.504028,Good
1,0.630631,0.874817,0.736741,0.26651,0.330932,0.369697,Good
1,0.593594,0.871836,0.598434,0.272131,0.349648,0.4051,Good
1,0.522523,0.91083,0.527445,0.207735,0.309086,0.52077,Good
1,0.71972,0.97662,0.434253,0.336016,0.232817,0.77732,Good
1,0.713714,0.966513,0.581831,0.356643,0.346553,0.432633,Good
1,0.638639,0.982159,0.660089,0.268898,0.318982,0.387453,Good
1,0.716717,0.999086,0.56453,0.345143,0.315565,0.475048,Good
1,0.585586,0.961629,0.510119,0.266044,0.326266,0.540486,Good
1,0.434434,0.815557,0.47624,0.271336,0.325307,0.779657,Good
1,0.600601,0.942162,0.490464,0.300128,0.352395,0.519437,Good
1,0.615616,0.939425,0.599379,0.331543,0.382959,0.377006,Good
1,0.696697,0.999246,0.657497,0.339901,0.361636,0.350608,Good
1,0.698699,0.933302,0.581085,0.356334,0.345288,0.458122,Good
1,0.602603,0.953091,0.601581,0.319776,0.32832,0.521204,Good
1,0.643644,0.942139,0.70763,0.249477,0.302286,0.371208,Good
1,0.668669,0.997715,0.641783,0.310563,0.35366,0.31709,Good
1,0.57958,0.999893,0.618997,0.243531,0.286289,0.49023,Good
1,0.636637,0.942139,0.602792,0.262978,0.283294,0.483261,Good
1,0.512513,0.942139,0.485386,0.248079,0.310501,0.596634,Good
1,0.545546,0.984415,0.579549,0.26623,0.287851,0.558686,Good
1,0.80981,0.942139,0.748911,0.288101,0.2144,0.545063,Good
1,0.620621,0.995534,0.511751,0.297552,0.266051,0.690833,Good
1,0.603604,0.994398,0.487037,0.32654,0.386056,0.417755,Good
1,0.770771,0.933302,0.689598,0.316016,0.323676,0.344151,Good
1,0.630631,0.88872,0.606872,0.259647,0.334125,0.41152,Good
1,0.643644,0.933302,0.711079,0.330885,0.373258,0.430328,Good
1,0.697698,0.933302,0.614773,0.318988,0.339842,0.420017,Good
1,0.568569,0.978146,0.51123,0.29248,0.331457,0.484199,Good
1,0.507508,0.942139,0.347697,0.256381,0.308705,0.70197,Good
1,0.543544,0.916339,0.463045,0.28187,0.398879,0.396461,Good
1,0.638639,1,0.597879,0.317047,0.343964,0.455578,Good
1,0.645646,0.991458,0.618141,0.273625,0.258882,0.517182,Good
1,0.671672,0.999405,0.590064,0.340226,0.403908,0.32486,Good
1,0.747748,0.993115,0.622448,0.327584,0.27765,0.499,Good
1,0.638639,0.985501,0.618681,0.298172,0.357597,0.425888,Good
1,0.645646,0.986416,0.636887,0.285058,0.312437,0.470722,Good
1,0.641642,0.942139,0.744491,0.274506,0.337812,0.327797,Good
1,0.737738,0.933302,0.567297,0.423415,0.322796,0.637758,Good
1,0.518519,0.942139,0.518803,0.253277,0.311159,0.604565,Good
1,0.64965,0.976919,0.558785,0.309007,0.336191,0.486505,Good
1,0.645646,0.942139,0.610719,0.273261,0.355664,0.312942,Good
1,0.627628,0.953942,0.617417,0.281175,0.38294,0.292344,Good
1,0.674675,0.942139,0.625029,0.314614,0.263642,0.545267,Good
1,0.67968,0.933302,0.580129,0.302856,0.350047,0.484382,Good
1,0.673674,0.998744,0.614304,0.335104,0.341523,0.43351,Good
1,0.621622,0.967874,0.542949,0.30263,0.344957,0.495638,Good
0,0.515516,0.942139,0.541864,0.219661,0.288452,0.611593,Good
1,0.613614,0.930537,0.588062,0.28306,0.330807,0.51786,Good
1,0.651652,0.998746,0.779976,0.256091,0.261491,0.493476,Good
1,0.684685,0.995099,0.5535,0.303271,0.330492,0.442455,Good
1,0.587588,0.933788,0.413152,0.270332,0.373228,0.48471,Good
1,0.646647,0.962821,0.638715,0.239741,0.281034,0.463768,Good
1,0.683684,0.978088,0.664147,0.315628,0.350305,0.396646,Good
1,0.474474,0.95412,0.480941,0.193804,0.279926,0.579924,Good
1,0.630631,0.998058,0.524761,0.352491,0.317494,0.627574,Good
1,0.706707,0.933302,0.656194,0.309443,0.343112,0.41615,Good
1,0.738739,0.942139,0.69992,0.295068,0.228821,0.617744,Good
1,0.658659,0.960973,0.500722,0.306478,0.336128,0.497159,Good
1,0.613614,0.968855,0.648507,0.272159,0.358867,0.310002,Good
1,0.654655,0.911091,0.656781,0.3225,0.36696,0.337986,Good
1,0.713714,0.973059,0.657823,0.282877,0.283418,0.42929,Good
1,0.663664,0.986255,0.677018,0.308757,0.375767,0.374424,Good
1,0.585586,0.939863,0.550327,0.291675,0.345568,0.501018,Good
1,0.641642,0.845013,0.571004,0.256102,0.330909,0.544287,Good
1,0.696697,0.990325,0.605546,0.299192,0.324328,0.466942,Good
1,0.745746,0.980074,0.747044,0.289822,0.224961,0.504892,Good
1,0.506507,0.942139,0.63713,0.262966,0.341998,0.463773,Good
1,0.708709,0.961443,0.529475,0.307493,0.331088,0.463954,Good
1,0.585586,0.920625,0.602318,0.275201,0.339122,0.493756,Good
1,0.681682,0.988557,0.53761,0.330322,0.367638,0.417889,Good
1,0.678679,0.973994,0.588052,0.268085,0.345361,0.342555,Good
1,0.582583,0.86801,0.609002,0.292055,0.390231,0.426556,Good
1,0.61962,0.91903,0.476651,0.278239,0.359361,0.504394,Good
1,0.586587,0.994233,0.467806,0.266188,0.31229,0.610655,Good
1,0.723724,0.99496,0.592247,0.295748,0.350555,0.401888,Good
1,0.653654,0.942139,0.497502,0.254643,0.347172,0.407566,Good
1,0.652653,0.93656,0.740394,0.251944,0.281867,0.479013,Good
1,0.594595,0.995857,0.525464,0.315773,0.331625,0.539167,Good
1,0.614615,0.932781,0.807677,0.233417,0.333655,0.311007,Good
0,0.578579,0.942139,0.549327,0.190116,0.223416,0.823886,Good
1,0.657658,0.942139,0.837923,0.235015,0.34023,0.217999,Good
1,0.601602,0.933302,0.545375,0.301244,0.388326,0.464516,Good
1,0.586587,0.939994,0.687467,0.264754,0.397548,0.30073,Good
1,0.714715,0.981337,0.628604,0.320792,0.341135,0.400349,Good
1,0.621622,0.989713,0.664123,0.26277,0.364601,0.360587,Good
1,0.674675,0.99272,0.661779,0.314956,0.341577,0.38647,Good
1,0.586587,0.936223,0.620501,0.273124,0.383581,0.354373,Good
1,0.685686,0.991054,0.684747,0.249347,0.286877,0.491898,Good
1,0.561562,0.999736,0.729086,0.266009,0.311209,0.451856,Good
1,0.600601,0.956572,0.609355,0.295768,0.368858,0.415805,Good
1,0.602603,0.939827,0.684114,0.240307,0.351896,0.344379,Good
1,0.71972,0.933302,0.590736,0.302478,0.359732,0.428885,Good
1,0.700701,0.933302,0.634199,0.318389,0.381426,0.362481,Good
1,0.564565,0.933302,1,0,0.322489,0.511612,Good
1,0.657658,0.985665,0.729393,0.287385,0.325629,0.367976,Good
1,0.644645,0.954263,0.61803,0.283143,0.370742,0.372197,Good
1,0.676677,0.972003,0.496821,0.288247,0.356725,0.480808,Good
1,0.650651,0.995363,0.652584,0.288514,0.396847,0.246871,Good
1,0.461461,0.942139,0.599012,0.256741,0.32813,0.663662,Good
1,0.605606,0.935683,0.674911,0.263261,0.392872,0.299567,Good
1,0.674675,0.995258,0.461448,0.301056,0.388485,0.415527,Good
1,0.527528,0.942139,0.52505,0.256651,0.348285,0.580427,Good
1,0.635636,0.977064,0.475608,0.318931,0.347084,0.593318,Good
0,0.564565,0.942139,0.6833,0.240217,0.366095,0.248923,Good
1,0.608609,0.891607,0.593462,0.291741,0.361419,0.531263,Good
1,0.734735,0.933302,0.690638,0.337627,0.325713,0.458574,Good
1,0.658659,0.980909,0.683488,0.316241,0.371046,0.424813,Good
1,0.646647,0.93393,0.588947,0.28432,0.304883,0.601678,Good
1,0.6997,0.991373,0.641256,0.33238,0.373499,0.427863,Good
1,0.655656,0.994341,0.618502,0.316883,0.375951,0.419374,Good
1,0.545546,0.999746,0.580749,0.273584,0.406035,0.391085,Good
1,0.72973,0.995868,0.758028,0.32258,0.307928,0.421441,Good
1,0.683684,0.975072,0.647768,0.284795,0.332089,0.390914,Good
1,0.681682,0.852799,0.549323,0.321612,0.391611,0.437195,Good
1,0.746747,0.983667,0.696777,0.318596,0.339947,0.388232,Good
1,0.636637,0.93856,0.68455,0.253184,0.349725,0.381851,Good
1,0.591592,0.88502,0.539307,0.280933,0.375214,0.544478,Good
1,0.705706,0.942139,0.678169,0.266524,0.254659,0.588762,Good
1,0.731732,0.933302,0.69582,0.305194,0.333044,0.450491,Good
1,0.551552,0.942139,0.59146,0.27472,0.233509,0.848787,Good
1,0.545546,0.942139,0.671501,0.238207,0.37718,0.38995,Good
1,0.671672,0.963409,0.521613,0.261755,0.32682,0.501458,Good
1,0.670671,0.968003,0.656595,0.249418,0.366811,0.307846,Good
1,0.600601,0.942139,0.813568,0.229221,0.266974,0.492587,Good
1,0.668669,0.929566,0.576698,0.274809,0.383794,0.395162,Good
1,0.760761,0.923636,0.749053,0.306516,0.304564,0.464118,Good
1,0.640641,0.897683,0.741854,0.223294,0.287338,0.510749,Good
1,0.575576,0.942139,0.555229,0.252277,0.305501,0.605361,Good
1,0.60961,0.942139,0.836726,0.1932,0.339006,0.296986,Good
1,0.657658,0.969702,0.599573,0.262575,0.376842,0.30293,Good
1,0.71972,0.933302,0.535721,0.414654,0.456169,0.458353,Good
1,0.564565,0.942139,0.462068,0.330599,0.349362,0.795423,Good
1,0.578579,0.942139,0.515762,0.237502,0.317312,0.642803,Good
1,0.594595,0.942139,0.602971,0.258411,0.33156,0.580724,Good
1,0.62963,0.942139,0.582765,0.259699,0.334984,0.501932,Good
1,0.477477,0.643804,0.442149,0.256183,0.412013,0.722065,Good
1,0.591592,0.930684,0.671826,0.221077,0.36252,0.380279,Good
1,0.663664,0.996951,0.684844,0.293414,0.342149,0.404794,Good
1,0.478478,0.942139,0.684556,0.212826,0.392201,0.341922,Good
1,0.712713,0.975201,0.664702,0.308409,0.362083,0.437559,Good
1,0.681682,0.966939,0.620844,0.307511,0.343702,0.457404,Good
1,0.678679,0.989466,0.645874,0.285303,0.397529,0.347697,Good
1,0.715716,0.981544,0.640133,0.259491,0.362217,0.327354,Good
1,0.686687,0.922416,0.618646,0.288647,0.399493,0.391299,Good
1,0.557558,0.988899,0.586246,0.226897,0.301661,0.555484,Good
1,0.696697,0.939499,0.576207,0.316818,0.388708,0.390913,Good
1,0.643644,0.942139,0.647371,0.263592,0.364809,0.381507,Good
1,0.753754,0.991487,0.672781,0.298812,0.293812,0.464865,Good
1,0.70971,0.968367,0.655433,0.29042,0.330269,0.437759,Good
1,0.643644,0.994554,0.457126,0.309855,0.29048,0.735725,Good
1,0.73974,0.962982,0.601391,0.309112,0.361258,0.443966,Good
1,0.750751,0.99945,0.606756,0.332096,0.380554,0.40823,Good
1,0.545546,0.8981,0.502089,0.234265,0.335392,0.586528,Good
1,0.606607,0.825152,0.648308,0.252991,0.354523,0.542766,Good
1,0.698699,0.976824,0.749641,0.285192,0.306666,0.429282,Good
1,0.66967,0.999967,0.587355,0.28476,0.396315,0.362775,Good
1,0.685686,0.961288,0.626713,0.289213,0.363491,0.450718,Good
1,0.627628,0.988908,0.62922,0.283965,0.367988,0.464241,Good
1,0.587588,0.933302,0.587365,0.290429,0.393149,0.495143,Good
1,0.545546,0.995219,0.32261,0.326079,0.35968,0.862129,Good
1,0.710711,0.999886,0.696572,0.29459,0.33788,0.407097,Good
1,0.673674,0.996377,0.654206,0.304764,0.376906,0.417004,Good
1,0.680681,0.957298,0.79615,0.232505,0.356579,0.281052,Good
1,0.614615,0.904702,0.620541,0.295482,0.333175,0.706036,Good
1,0.617618,0.975146,0.704224,0.252576,0.340563,0.441034,Good
1,0.714715,0.933302,0.628899,0.354432,0.443363,0.415529,Good
1,0.667668,0.977988,0.657183,0.282332,0.329579,0.511502,Good
1,0.715716,0.933302,0.6567,0.295096,0.352708,0.50274,Good
1,0.662663,0.994821,0.694722,0.244972,0.355493,0.343396,Good
1,0.606607,0.931586,0.515015,0.248844,0.284589,0.774944,Good
1,0.741742,0.999991,0.727742,0.296166,0.346185,0.38298,Good
1,0.620621,0.872364,0.66679,0.232499,0.346905,0.51475,Good
1,0.678679,0.933302,0.545867,0.291165,0.384832,0.536073,Good
1,0.703704,0.999823,0.738651,0.314362,0.363616,0.385282,Good
1,0.723724,0.984443,0.691761,0.251463,0.289147,0.506571,Good
1,0.710711,0.933302,0.567737,0.308566,0.383112,0.530642,Good
1,0.516517,0.942139,0.55148,0.177406,0.336815,0.530808,Good
1,0.64965,0.981301,0.656302,0.339004,0.402788,0.471384,Good
1,0.658659,0.933302,0.578565,0.30302,0.341017,0.642583,Good
1,0.536537,0.999942,0.491212,0.237595,0.322927,0.66423,Good
1,0.747748,0.933302,0.625438,0.316197,0.367961,0.495544,Good
1,0.733734,0.996013,0.781766,0.276687,0.304748,0.441616,Good
1,0.687688,0.933302,0.739129,0.285529,0.370484,0.410283,Good
1,0.661662,0.993768,0.663794,0.283758,0.338336,0.529727,Good
1,0.477477,0.942139,0.63332,0.23476,0.400894,0.42875,Good
1,0.652653,0.933302,0.495507,0.377051,0.470338,0.473511,Good
1,0.6997,0.933302,0.599624,0.280851,0.374547,0.410045,Good
1,0.661662,0.988648,0.710884,0.254036,0.339627,0.487541,Good
1,0.721722,0.989452,0.7967,0.296282,0.302327,0.4853,Good
1,0.611612,0.980981,0.473178,0.281412,0.330339,0.71641,Good
1,0.652653,0.933302,0.732868,0.292683,0.35716,0.470077,Good
1,0.667668,0.991265,0.667916,0.283951,0.362164,0.475102,Good
1,0.562563,0.920843,0.541184,0.254681,0.33588,0.654374,Good
1,0.616617,0.912589,0.846971,0.196098,0.385782,0.279706,Good
1,0.62963,0.981002,0.626631,0.254316,0.343018,0.534864,Good
1,0.554555,0.859114,0.554984,0.25153,0.366541,0.677204,Good
1,0.692693,0.994905,0.765902,0.255244,0.315477,0.463856,Good
1,0.635636,0.933525,0.703083,0.268326,0.401705,0.43351,Good
1,0.670671,0.942139,0.784204,0.264756,0.263719,0.715027,Good
1,0.768769,0.997114,0.791337,0.266334,0.340099,0.374021,Good
1,0.732733,0.933302,0.589956,0.305073,0.378764,0.539324,Good
1,0.72973,0.996809,0.748374,0.284811,0.344876,0.468571,Good
1,0.60961,0.942139,0.776091,0.216811,0.345697,0.481433,Good
1,0.730731,0.998847,0.575681,0.300742,0.381051,0.474898,Good
1,0.612613,0.942139,0.630058,0.20188,0.379691,0.40096,Good
1,0.540541,0.996086,0.543306,0.256794,0.37027,0.64919,Good
1,0.674675,0.945645,0.653945,0.294661,0.387062,0.532912,Good
1,0.644645,0.99963,0.493245,0.240314,0.298792,0.652337,Good
1,0.692693,0.998724,0.642791,0.268695,0.36313,0.53252,Good
1,0.724725,0.999872,0.615489,0.314094,0.398756,0.462124,Good
1,0.627628,0.933302,0.5654,0.271688,0.378346,0.612178,Good
1,0.624625,0.881355,0.660862,0.216695,0.368314,0.496644,Good
1,0.732733,0.942139,0.794046,0.243667,0.32001,0.466027,Good
1,0.68969,0.979273,0.76233,0.266815,0.348243,0.48051,Good
1,0.626627,0.963324,0.595548,0.271173,0.353907,0.6486,Good
1,0.6997,0.955013,0.614195,0.255117,0.386002,0.49139,Good
1,0.714715,0.999116,0.801748,0.291064,0.381081,0.53282,Good
1,0.702703,0.947804,0.709408,0.239862,0.271392,0.681101,Good
1,0.707708,0.994756,0.712898,0.249748,0.35875,0.453872,Good
1,0.706707,0.989642,0.780328,0.278718,0.351649,0.491248,Good
1,0.675676,0.984448,0.64093,0.269454,0.373854,0.525221,Good
1,0.672673,0.928683,0.664695,0.238338,0.34308,0.613278,Good
1,0.564565,0.933302,1,0.113579,0.53318,0.37752,Good
1,0.63964,0.825247,0.722677,0.213934,0.408061,0.485289,Good
1,0.62963,0.931919,0.642966,0.218306,0.291512,0.759823,Good
1,0.577578,0.909265,0.69917,0.207582,0.342992,0.554632,Good
1,0.572573,0.942139,0.617238,0.253082,0.426548,0.468094,Good
1,0.700701,0.933302,0.703821,0.260189,0.401939,0.444643,Good
1,0.682683,0.93607,0.558609,0.26664,0.402614,0.589322,Good
1,0.636637,0.998602,0.595196,0.270479,0.311237,0.760971,Good
1,0.605606,0.925942,0.615887,0.259405,0.332711,0.796337,Good
1,0.684685,0.970552,0.53517,0.213317,0.384292,0.509647,Good
1,0.690691,0.98099,0.622355,0.239709,0.360059,0.590709,Good
1,0.556557,0.795792,0.469107,0.225378,0.337867,1,Good
1,0.781782,0.999056,0.720187,0.280448,0.380593,0.453785,Good
1,0.728729,0.964399,0.73783,0.266919,0.398143,0.547844,Good
1,0.693694,0.933302,0.615473,0.270243,0.420954,0.531661,Good
1,0.707708,0.963917,0.709124,0.249682,0.37253,0.621149,Good
1,0.681682,0.982599,0.692808,0.276896,0.390717,0.60181,Good
1,0.725726,0.982576,0.73558,0.244246,0.373881,0.561809,Good
1,0.655656,0.988135,0.675777,0.267844,0.363515,0.677936,Good
1,0.62963,0.984001,0.670792,0.213026,0.40165,0.749593,Good
1,0.304304,0.942139,0.697936,0.393656,0.867737,0.37101,Good
