@relation 'HOI_cleanedUp-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,1-weka.filters.unsupervised.attribute.Remove-V-R13,4,6,15,9,16-18,10,7,19'

@attribute 'Material Deprivation' numeric
@attribute Affordability numeric
@attribute 'Population Churning' numeric
@attribute 'Community Environment Profile' numeric
@attribute 'Income Inequality' numeric
@attribute 'Consumer Opportunity Profile' numeric
@attribute 'Economic Opportunity Profile' numeric
@attribute 'Wellness Disparity Profile' numeric
@attribute 'Job Participation' numeric
@attribute Education numeric
@attribute 'Health Opportunity Index' {Bad,Medium,Good}

@data
0.447551,0.626627,0.811705,0.368296,0.481646,0.682381,0.315961,0.480137,0.697,0.743634,Medium
0.626428,0.750751,0.941476,0.357358,0.397436,0.924307,0.232425,0.374283,0.632,0.907475,Medium
0.481942,0.493493,0.919847,0.229426,0.569231,0.535994,0.310975,0.327282,0.634,0.65986,Medium
0.596879,0.664665,0.834606,0.330777,0.405938,0.80824,0.256469,0.426482,0.647,0.861369,Medium
0.450531,0.476476,0.886768,0.239399,0.455331,0.520127,0.282652,0.454277,0.593,0.661981,Medium
0.609224,0.685686,0.923664,0.334478,0.422267,0.805972,0.268621,0.37662,0.632,0.81266,Medium
0.587095,0.593594,0.846056,0.313687,0.487584,0.707151,0.307085,0.327288,0.686,0.788794,Medium
0.262334,0.313313,0.791349,0.402433,0.442105,0.42638,0.313842,0.913098,0.568,0.661616,Medium
0.532658,0.553554,0.884224,0.328117,0.523617,0.523768,0.352548,0.438952,0.673,0.700179,Medium
0.59281,0.691692,0.848601,0.373096,0.44305,0.809541,0.304753,0.395804,0.745,0.873445,Medium
0.513949,0.567568,0.93257,0.288917,0.411066,0.672113,0.276617,0.409758,0.669,0.759433,Medium
0.589551,0.573574,0.613232,0.417653,0.549528,0.680516,0.412129,0.35694,0.839,0.851229,Medium
0.452678,0.543544,0.829517,0.309247,0.488259,0.661554,0.29438,0.526765,0.624,0.766138,Medium
0.526071,0.5996,0.79771,0.381743,0.518084,0.690658,0.335068,0.465479,0.696,0.809514,Medium
0.6833,0.482482,0.329517,0.368724,0.566127,0.477407,0.445883,0.306048,0.65,0.730697,Medium
0.54922,0.650651,0.888041,0.364116,0.507287,0.724845,0.339082,0.360824,0.74,0.793273,Medium
0.469583,0.634635,0.909669,0.339631,0.5278,0.748965,0.318771,0.382374,0.665,0.826382,Medium
0.516777,0.590591,0.907125,0.267815,0.407557,0.646107,0.263389,0.518785,0.542,0.686127,Medium
0.51982,0.58959,0.96056,0.323187,0.388529,0.702622,0.248256,0.55946,0.57,0.725938,Medium
0.579866,0.635636,0.926209,0.240998,0.548718,0.664042,0.299705,0.217187,0.638,0.685393,Medium
0.474941,0.510511,0.821883,0.367864,0.502024,0.563343,0.334391,0.581564,0.688,0.709147,Medium
0.420021,0.544545,0.840967,0.369069,0.430229,0.669677,0.281,0.682884,0.646,0.731994,Medium
0.42735,0.416416,0.923664,0.23942,0.458435,0.547184,0.270767,0.578976,0.615,0.677771,Medium
0.55056,0.52953,0.979644,0.257316,0.487854,0.641248,0.284542,0.364572,0.68,0.712655,Medium
0.393108,0.646647,0.740458,0.27203,0.516599,0.581306,0.265947,0.54655,0.656,0.760325,Medium
0.527983,0.5996,0.826972,0.319129,0.531444,0.681862,0.35659,0.265473,0.81,0.755943,Medium
0.347207,0.735736,0.923664,0.376744,0.318623,0.70461,0.222878,0.721492,0.595,0.7577,Medium
0.61518,0.71972,0.895674,0.37281,0.4583,0.894986,0.249115,0.429676,0.644,0.896703,Medium
0.56138,0.487487,0.870229,0.267336,0.520378,0.564527,0.32146,0.379592,0.644,0.663659,Medium
0.464989,0.573574,0.862595,0.277833,0.518623,0.535372,0.312738,0.488417,0.568,0.703433,Medium
0.478075,0.496496,0.927481,0.306676,0.55587,0.605028,0.316951,0.428138,0.645,0.682856,Medium
0.596241,0.511512,0.874046,0.261874,0.461404,0.550439,0.308757,0.423872,0.597,0.696726,Medium
0.569112,0.683684,0.829517,0.380713,0.52753,0.81204,0.289029,0.434818,0.673,0.841531,Medium
0.498956,0.581582,0.924936,0.256126,0.526181,0.53336,0.349704,0.267591,0.697,0.733502,Medium
0.449809,0.603604,0.753181,0.34366,0.541835,0.619227,0.33314,0.460971,0.704,0.743696,Medium
0.458979,0.566567,0.851145,0.318249,0.537922,0.590078,0.320731,0.46893,0.693,0.708209,Medium
0.53135,0.657658,0.811705,0.416807,0.517679,0.796183,0.325689,0.453909,0.815,0.874037,Medium
0.450001,0.52953,0.80916,0.353452,0.52996,0.625123,0.307434,0.513586,0.692,0.727608,Medium
0.332574,0.554555,0.717557,0.402663,0.41309,0.586414,0.296778,0.730521,0.768,0.769376,Medium
0.534284,0.53954,0.874046,0.329753,0.559919,0.659032,0.350784,0.335999,0.756,0.742333,Medium
0.508705,0.54955,0.833333,0.333621,0.538327,0.626213,0.328582,0.444022,0.68,0.74464,Medium
0.548511,0.636637,0.852417,0.323932,0.538731,0.692008,0.333989,0.306789,0.699,0.753268,Medium
0.408956,0.5996,0.940204,0.404091,0.498381,0.621452,0.357522,0.464489,0.807,0.729946,Medium
0.469652,0.624625,0.78626,0.398425,0.539676,0.732202,0.354471,0.465278,0.782,0.816556,Medium
0.487324,0.616617,0.843511,0.285095,0.50135,0.62017,0.313383,0.39797,0.668,0.69377,Medium
0.41675,0.638639,0.931298,0.382691,0.433198,0.70916,0.272938,0.592308,0.662,0.813372,Medium
0.562768,0.562563,0.927481,0.275155,0.466127,0.677384,0.278133,0.416301,0.658,0.743397,Medium
0.428775,0.534535,0.938931,0.253507,0.468421,0.589936,0.288971,0.435776,0.677,0.65059,Medium
0.45549,0.608609,0.681934,0.417414,0.598111,0.657019,0.399859,0.484114,0.824,0.813472,Medium
0.59359,0.553554,0.940204,0.250245,0.38556,0.665752,0.259683,0.417269,0.599,0.686528,Medium
0.592278,0.622623,0.671756,0.365845,0.558165,0.720197,0.337031,0.429404,0.673,0.80853,Medium
0.531387,0.55956,0.942748,0.276889,0.416464,0.656581,0.279655,0.414792,0.682,0.730412,Medium
0.590179,0.551552,0.812977,0.272773,0.517814,0.641989,0.321286,0.353873,0.653,0.735857,Medium
0.512873,0.495495,0.965649,0.254295,0.552497,0.606336,0.320897,0.30694,0.656,0.689359,Medium
0.605321,0.662663,0.862595,0.390048,0.567072,0.814821,0.293904,0.381876,0.674,0.851699,Medium
0.523116,0.717718,0.793893,0.422494,0.539676,0.829023,0.341112,0.444481,0.801,0.869404,Medium
0.737316,0.761762,0.918575,0.343984,0.396896,0.962624,0.231202,0.307188,0.641,0.925934,Medium
0.509807,0.68969,0.810433,0.386297,0.561673,0.718846,0.341282,0.414665,0.722,0.784855,Medium
0.616058,0.625626,0.917303,0.291261,0.517544,0.75259,0.298949,0.269065,0.657,0.799514,Medium
0.527732,0.477477,0.951654,0.218302,0.50054,0.593273,0.272227,0.421475,0.546,0.651359,Medium
0.392521,0.58959,0.842239,0.324991,0.526451,0.58722,0.335094,0.453686,0.717,0.713054,Medium
0.590144,0.466466,0.879135,0.304414,0.535762,0.579518,0.331754,0.413331,0.639,0.712315,Medium
0.564738,0.57958,0.931298,0.278011,0.504723,0.659327,0.308041,0.346121,0.604,0.727223,Medium
0.536424,0.625626,0.916031,0.296355,0.517679,0.661664,0.314942,0.286948,0.694,0.751454,Medium
0.503168,0.497497,0.860051,0.34312,0.539541,0.563411,0.350996,0.495785,0.762,0.663776,Medium
0.437886,0.543544,0.964377,0.245516,0.535762,0.597023,0.269737,0.490052,0.599,0.678014,Medium
0.288687,0.583584,0.852417,0.33811,0.47031,0.544487,0.354713,0.515321,0.707,0.708288,Medium
0.599667,0.595596,0.857506,0.261465,0.530769,0.669617,0.303777,0.342471,0.643,0.733351,Medium
0.557352,0.676677,0.857506,0.277898,0.488124,0.652348,0.340965,0.196406,0.707,0.742294,Medium
0.336329,0.61962,0.838422,0.366245,0.566802,0.577041,0.376729,0.443812,0.759,0.746178,Medium
0.59131,0.735736,0.814249,0.43309,0.589609,0.814284,0.365858,0.288726,0.853,0.894729,Medium
0.468347,0.516517,0.792621,0.33498,0.497166,0.584633,0.372569,0.398915,0.839,0.758529,Medium
0.506015,0.570571,0.917303,0.348104,0.392578,0.719057,0.278026,0.503197,0.714,0.79194,Medium
0.436807,0.586587,0.977099,0.223459,0.493387,0.608251,0.271866,0.377659,0.613,0.664882,Medium
0.561546,0.551552,0.820611,0.31463,0.440486,0.670503,0.263621,0.645751,0.524,0.719563,Medium
0.505797,0.555556,0.930025,0.268207,0.45587,0.634771,0.287739,0.451113,0.585,0.709279,Medium
0.499598,0.575576,0.916031,0.337445,0.492713,0.707073,0.307494,0.410381,0.719,0.777772,Medium
0.50717,0.691692,0.874046,0.364239,0.534683,0.722619,0.343305,0.343352,0.77,0.802033,Medium
0.570268,0.631632,0.772265,0.272375,0.442645,0.644196,0.296296,0.44438,0.654,0.694761,Medium
0.528395,0.510511,0.881679,0.270444,0.474494,0.631843,0.282864,0.501186,0.61,0.697372,Medium
0.554682,0.608609,0.833333,0.285637,0.552092,0.658047,0.33384,0.305473,0.67,0.754828,Medium
0.637817,0.751752,0.839695,0.395936,0.484211,0.864945,0.284456,0.427632,0.704,0.897157,Medium
0.445602,0.544545,0.92112,0.347435,0.575034,0.61679,0.354177,0.437381,0.705,0.754298,Medium
0.531014,0.577578,0.888041,0.274072,0.492578,0.641161,0.314658,0.352786,0.707,0.712593,Medium
0.507238,0.538539,0.833333,0.310961,0.463023,0.61932,0.314478,0.497104,0.695,0.743545,Medium
0.59424,0.570571,0.910941,0.286363,0.536302,0.647557,0.333183,0.285619,0.744,0.712651,Medium
0.477146,0.677678,0.740458,0.393039,0.530904,0.743611,0.343965,0.431466,0.796,0.815594,Medium
0.624732,0.601602,0.917303,0.331776,0.524966,0.724997,0.335101,0.281717,0.746,0.782554,Medium
0.567765,0.61962,0.937659,0.338,0.476113,0.781999,0.288821,0.373541,0.692,0.828186,Medium
0.416696,0.546547,0.856234,0.343721,0.585425,0.508058,0.384692,0.456506,0.789,0.63821,Medium
0.35476,0.322322,0.898219,0.293056,0.455196,0.480999,0.261186,0.771187,0.527,0.66949,Medium
0.482782,0.52953,0.935115,0.340294,0.609987,0.554104,0.375341,0.407527,0.77,0.634332,Medium
0.531338,0.646647,0.536896,0.40521,0.631039,0.71159,0.394896,0.444643,0.884,0.865544,Medium
0.359446,0.616617,0.913486,0.360745,0.486505,0.671027,0.343736,0.432904,0.813,0.769736,Medium
0.533871,0.514515,0.774809,0.255859,0.510121,0.549469,0.313171,0.448129,0.611,0.6639,Medium
0.348219,0.51952,0.736641,0.363419,0.527126,0.548996,0.322355,0.700194,0.658,0.69008,Medium
0.572995,0.534535,0.966921,0.231868,0.377463,0.639657,0.274152,0.359367,0.713,0.715539,Medium
0.56334,0.598599,0.917303,0.288664,0.45776,0.689922,0.29445,0.364141,0.69,0.759936,Medium
0.398508,0.578579,0.829517,0.380443,0.504453,0.607781,0.357031,0.501882,0.871,0.727979,Medium
0.6833,0.624625,0.175573,0.464266,0.698785,0.663846,0.472289,0.358708,0.865,0.903667,Medium
0.657782,0.590591,0.931298,0.255819,0.533603,0.660556,0.334478,0.205492,0.608,0.729523,Medium
0.74221,0.746747,0.907125,0.331149,0.345344,0.903379,0.234498,0.393565,0.623,0.884711,Medium
0.581754,0.626627,0.905852,0.254197,0.557355,0.672352,0.325391,0.242568,0.637,0.7199,Medium
0.628478,0.664665,0.810433,0.319118,0.510526,0.762488,0.307731,0.347037,0.64,0.794336,Medium
0.485452,0.527528,0.928753,0.32964,0.527665,0.629587,0.333503,0.405743,0.75,0.739476,Medium
0.549588,0.566567,0.860051,0.313353,0.572065,0.636674,0.361205,0.342404,0.719,0.761294,Medium
0.481683,0.636637,0.801527,0.303906,0.495277,0.61806,0.350594,0.376658,0.777,0.755221,Medium
0.568636,0.748749,0.857506,0.415056,0.423617,0.834232,0.28779,0.491411,0.746,0.890157,Medium
0.60864,0.581582,0.937659,0.269722,0.477598,0.68947,0.297826,0.328034,0.669,0.7517,Medium
0.515944,0.610611,0.858779,0.351291,0.525641,0.613194,0.374091,0.447955,0.795,0.717442,Medium
0.600884,0.543544,0.880407,0.260845,0.541026,0.616065,0.336143,0.308211,0.704,0.69018,Medium
0.551179,0.632633,0.842239,0.309838,0.439406,0.740214,0.294768,0.399581,0.623,0.81901,Medium
0.564964,0.572573,0.945293,0.263037,0.424157,0.677683,0.307309,0.309706,0.694,0.772038,Medium
0.4151,0.498498,0.899491,0.328807,0.489744,0.519705,0.380795,0.423837,0.701,0.635501,Medium
0.696987,0.707708,0.936387,0.234064,0.511336,0.810332,0.251051,0.305566,0.468,0.830968,Medium
0.567654,0.563564,0.907125,0.265921,0.490688,0.649833,0.291679,0.442652,0.649,0.698625,Medium
0.630477,0.642643,0.955471,0.29283,0.471525,0.785536,0.276521,0.321133,0.599,0.821113,Medium
0.582646,0.638639,0.927481,0.226236,0.561943,0.690214,0.288797,0.260646,0.605,0.755449,Good
0.576596,0.607608,0.917303,0.283874,0.460459,0.678765,0.299352,0.3836,0.652,0.756783,Good
0.51275,0.634635,0.937659,0.305561,0.61552,0.670007,0.369536,0.221895,0.728,0.752353,Good
0.493576,0.744745,0.666667,0.416993,0.498785,0.792006,0.345332,0.444309,0.813,0.931139,Good
0.602957,0.65966,0.774809,0.343749,0.51417,0.744178,0.333475,0.399383,0.698,0.823439,Good
0.790888,0.636637,0.708651,0.271891,0.58637,0.749501,0.288747,0.424912,0.433,0.742279,Good
0.681881,0.603604,0.811705,0.271096,0.549258,0.654703,0.356761,0.213693,0.764,0.710801,Good
0.516096,0.636637,0.907125,0.371166,0.482861,0.713938,0.334756,0.471016,0.823,0.729318,Good
0.516242,0.560561,0.898219,0.302141,0.516059,0.590799,0.332093,0.426249,0.649,0.681591,Good
0.503357,0.438438,0.938931,0.266461,0.442915,0.505232,0.310414,0.478994,0.654,0.684227,Good
0.515203,0.615616,0.891858,0.283808,0.541565,0.688469,0.310155,0.327706,0.677,0.791981,Good
0.400772,0.561562,0.818066,0.334323,0.509177,0.555506,0.318357,0.616539,0.724,0.70487,Good
0.621873,0.594595,0.832061,0.32176,0.49973,0.688828,0.311797,0.432883,0.628,0.762788,Good
0.475177,0.644645,0.818066,0.348688,0.55668,0.653716,0.360974,0.456583,0.723,0.737058,Good
0.494963,0.682683,0.936387,0.349442,0.482321,0.707715,0.325092,0.440166,0.732,0.765105,Good
0.557568,0.618619,0.78117,0.384176,0.516734,0.692397,0.368919,0.477938,0.788,0.788464,Good
0.406933,0.543544,0.833333,0.280063,0.535897,0.542185,0.32315,0.503312,0.689,0.702555,Good
0.616493,0.665666,0.804071,0.302774,0.478408,0.761437,0.316468,0.323284,0.691,0.828765,Good
0.538645,0.704705,0.938931,0.28832,0.398785,0.801331,0.257364,0.452075,0.563,0.833022,Good
0.405504,0.491491,0.930025,0.341366,0.559379,0.584166,0.354612,0.481737,0.73,0.706766,Good
0.529127,0.647648,0.802799,0.363513,0.549528,0.738976,0.335228,0.395796,0.747,0.802888,Good
0.470564,0.710711,0.835878,0.36553,0.522807,0.787098,0.325006,0.420525,0.742,0.842616,Good
0.437383,0.527528,0.652672,0.342143,0.562348,0.534684,0.36369,0.54779,0.782,0.70453,Good
0.501458,0.578579,0.895674,0.282978,0.482591,0.613168,0.310815,0.485837,0.667,0.70443,Good
0.567526,0.623624,0.83715,0.331955,0.470175,0.691304,0.306802,0.443306,0.705,0.764578,Good
0.691023,0.724725,0.842239,0.345688,0.580297,0.866658,0.31008,0.262309,0.665,0.889903,Good
0.509004,0.656657,0.954198,0.336912,0.488934,0.737085,0.294251,0.483276,0.688,0.76734,Good
0.338329,0.451451,0.843511,0.384027,0.554251,0.497532,0.391504,0.574901,0.777,0.735037,Good
0.373928,0.597598,0.732824,0.40416,0.503239,0.622621,0.382142,0.516853,0.717,0.840973,Good
0.515289,0.615616,0.879135,0.293464,0.428205,0.675615,0.287913,0.473637,0.717,0.740337,Good
0.621274,0.617618,0.857506,0.316398,0.476113,0.710446,0.321456,0.356962,0.725,0.783333,Good
0.387104,0.575576,0.849873,0.300113,0.546154,0.615761,0.346121,0.406752,0.693,0.756803,Good
0.620044,0.621622,0.814249,0.31041,0.584885,0.667667,0.357635,0.271547,0.735,0.758492,Good
0.415438,0.368368,0.858779,0.300613,0.519433,0.419875,0.405019,0.433423,0.776,0.64799,Good
0.68077,0.748749,0.935115,0.298321,0.387719,0.9122,0.211442,0.414438,0.581,0.887242,Good
0.427544,0.658659,0.645038,0.393999,0.665992,0.723605,0.407374,0.339676,0.901,0.886406,Good
0.506522,0.564565,0.916031,0.305273,0.525371,0.644564,0.306273,0.45831,0.61,0.731285,Good
0.589724,0.698699,0.856234,0.367699,0.522942,0.814684,0.322732,0.379015,0.727,0.842211,Good
0.554343,0.62963,0.788804,0.338044,0.486775,0.66081,0.344317,0.452577,0.754,0.775529,Good
0.620049,0.704705,0.881679,0.376997,0.530229,0.863742,0.288289,0.420109,0.656,0.891435,Good
0.608587,0.582583,0.880407,0.316672,0.568556,0.622372,0.38575,0.279894,0.766,0.764734,Good
0.517546,0.596597,0.835878,0.346204,0.573684,0.660413,0.376487,0.393692,0.781,0.771244,Good
0.495238,0.687688,0.572519,0.406034,0.532254,0.722411,0.368752,0.521905,0.866,0.866327,Good
0.551651,0.524525,0.961832,0.292264,0.537517,0.621536,0.327741,0.381765,0.652,0.672639,Good
0.47527,0.545546,0.956743,0.276139,0.430229,0.653114,0.281333,0.523538,0.66,0.688789,Good
0.451718,0.63964,0.933842,0.269437,0.458839,0.582932,0.323542,0.381386,0.693,0.769304,Good
0.567536,0.651652,0.810433,0.347646,0.52915,0.749594,0.317759,0.406971,0.679,0.807231,Good
0.56872,0.676677,0.863868,0.365993,0.562618,0.72859,0.355591,0.383693,0.764,0.790268,Good
0.584372,0.715716,0.87659,0.309388,0.425236,0.831253,0.270382,0.417656,0.679,0.834811,Good
0.562107,0.603604,0.693384,0.342497,0.524966,0.755972,0.307615,0.545593,0.663,0.836662,Good
0.539331,0.570571,0.844784,0.284403,0.570445,0.621806,0.354548,0.321504,0.693,0.751682,Good
0.40495,0.615616,0.729008,0.341387,0.605803,0.637407,0.389615,0.360327,0.824,0.763187,Good
0.404071,0.652653,0.899491,0.297301,0.588664,0.608308,0.352122,0.350716,0.684,0.70311,Good
0.75354,0.740741,0.90458,0.314642,0.361943,0.962771,0.207993,0.445635,0.553,0.935588,Good
0.608578,0.590591,0.715013,0.334004,0.626721,0.648495,0.381369,0.321536,0.753,0.754219,Good
0.505483,0.587588,0.894402,0.306579,0.520243,0.673686,0.312487,0.427052,0.662,0.754945,Good
0.373647,0.506507,0.683206,0.385624,0.492038,0.528864,0.385926,0.601449,0.846,0.724825,Good
0.575145,0.634635,0.938931,0.273263,0.436437,0.715037,0.28395,0.351104,0.696,0.789009,Good
0.603667,0.544545,0.928753,0.310715,0.546694,0.634669,0.372418,0.293155,0.722,0.755729,Good
0.554534,0.552553,0.909669,0.249187,0.44224,0.632546,0.297298,0.370982,0.707,0.689899,Good
0.527751,0.64965,0.899491,0.285813,0.508232,0.671933,0.318605,0.328071,0.702,0.7676,Good
0.451278,0.466466,0.92112,0.252773,0.481916,0.569011,0.301549,0.506438,0.652,0.678796,Good
0.633342,0.664665,0.947837,0.336569,0.341565,0.851896,0.2331,0.511997,0.667,0.865257,Good
0.59817,0.591592,0.871501,0.372029,0.540216,0.712554,0.359256,0.424198,0.749,0.816325,Good
0.596135,0.565566,0.891858,0.294973,0.551012,0.714462,0.319861,0.314324,0.762,0.830188,Good
0.550164,0.757758,0.983461,0.281537,0.464777,0.851223,0.259027,0.362687,0.545,0.861882,Good
0.629003,0.65966,0.778626,0.333227,0.55749,0.78189,0.347328,0.302644,0.782,0.848639,Good
0.577043,0.62963,0.796438,0.363468,0.453441,0.781435,0.320468,0.453268,0.814,0.844845,Good
0.645429,0.683684,0.829517,0.362847,0.537922,0.772337,0.34487,0.363678,0.771,0.838996,Good
0.537265,0.546547,0.947837,0.233613,0.482996,0.6288,0.283933,0.416072,0.608,0.677057,Good
0.613539,0.572573,0.867684,0.305458,0.576923,0.627073,0.361915,0.353358,0.7,0.722653,Good
0.558087,0.648649,0.858779,0.346413,0.588664,0.702472,0.366605,0.292389,0.823,0.763172,Good
0.576428,0.55956,0.965649,0.28694,0.484211,0.650122,0.330916,0.337242,0.714,0.725476,Good
0.535027,0.5996,0.946565,0.257147,0.542105,0.601144,0.364153,0.207211,0.725,0.714297,Good
0.685626,0.595596,0.958015,0.261691,0.475439,0.728328,0.290743,0.276659,0.699,0.797595,Good
0.669716,0.596597,0.790076,0.284384,0.473414,0.695341,0.317974,0.406065,0.708,0.741967,Good
0.562175,0.695696,0.900763,0.378289,0.566802,0.738104,0.366777,0.371319,0.802,0.798993,Good
0.654577,0.522523,0.882952,0.302604,0.55776,0.494959,0.378661,0.421246,0.669,0.663612,Good
0.453545,0.707708,0.935115,0.341087,0.508637,0.769185,0.318386,0.431165,0.68,0.839504,Good
0.673603,0.726727,0.940204,0.316173,0.479487,0.881227,0.267569,0.336927,0.657,0.865424,Good
0.480101,0.562563,0.926209,0.22363,0.316059,0.649698,0.184005,0.75279,0.564,0.701516,Good
0.719807,0.725726,0.922392,0.317674,0.463833,0.889742,0.271081,0.317122,0.63,0.890377,Good
0.356252,0.588589,0.753181,0.376667,0.546964,0.575737,0.35393,0.645548,0.78,0.725342,Good
0.499199,0.554555,0.8257,0.322926,0.463428,0.683116,0.315689,0.523527,0.705,0.770882,Good
0.658451,0.652653,0.945293,0.204083,0.517544,0.722046,0.241253,0.38733,0.546,0.690513,Good
0.618779,0.666667,0.969466,0.28022,0.326451,0.856926,0.229753,0.498736,0.567,0.832071,Good
0.568104,0.617618,0.87659,0.317371,0.576113,0.683599,0.342914,0.373556,0.709,0.752323,Good
0.564598,0.525526,0.879135,0.290746,0.55749,0.579667,0.338744,0.4255,0.614,0.68653,Good
0.550172,0.558559,0.940204,0.24767,0.458839,0.607026,0.305126,0.403574,0.654,0.680726,Good
0.593882,0.738739,0.918575,0.334984,0.51336,0.802717,0.301906,0.358751,0.62,0.856725,Good
0.360633,0.570571,1,0.217528,0.763833,0.551463,0.359027,0.283549,0.435,0.731597,Good
0.514213,0.637638,0.768448,0.363572,0.569231,0.692332,0.341532,0.490831,0.733,0.777548,Good
0.4675,0.575576,0.940204,0.350805,0.554251,0.624169,0.353165,0.458153,0.767,0.735947,Good
0.686154,0.638639,0.880407,0.299617,0.469636,0.737829,0.320255,0.351135,0.71,0.801312,Good
0.572138,0.481481,0.745547,0.299372,0.490013,0.576051,0.320208,0.55946,0.675,0.731749,Good
0.471192,0.570571,0.910941,0.349264,0.473009,0.636833,0.334277,0.55659,0.758,0.735034,Good
0.630646,0.745746,0.919847,0.350118,0.534548,0.882861,0.297081,0.404552,0.663,0.894133,Good
0.613108,0.725726,0.801527,0.417672,0.576383,0.807896,0.399429,0.29919,0.89,0.907544,Good
0.469114,0.586587,0.891858,0.296819,0.540081,0.612662,0.343432,0.461598,0.731,0.699577,Good
0.470365,0.597598,0.991094,0.320327,0.607962,0.615938,0.397724,0.286401,0.743,0.685386,Good
0.475978,0.620621,0.756997,0.373934,0.538192,0.699067,0.371083,0.462221,0.872,0.813659,Good
0.463,0.616617,0.902036,0.331056,0.530094,0.669399,0.331687,0.453293,0.737,0.734321,Good
0.627331,0.601602,0.964377,0.257287,0.550472,0.678462,0.325446,0.28458,0.705,0.725499,Good
0.664368,0.638639,0.839695,0.35169,0.426856,0.767377,0.313011,0.503078,0.731,0.800104,Good
0.550353,0.723724,0.78117,0.363437,0.54197,0.824597,0.336961,0.396236,0.811,0.873308,Good
0.575898,0.670671,0.858779,0.308126,0.602024,0.735692,0.336157,0.39188,0.639,0.821999,Good
0.439091,0.668669,0.926209,0.332632,0.553171,0.691927,0.326524,0.418386,0.714,0.77157,Good
0.52102,0.564565,0.900763,0.321551,0.503374,0.630649,0.339747,0.429667,0.721,0.710224,Good
0.626406,0.62963,0.888041,0.271872,0.496761,0.69826,0.315397,0.320231,0.724,0.764399,Good
0.694278,0.60961,0.979644,0.237993,0.461269,0.704956,0.291095,0.321238,0.629,0.719642,Good
0.641651,0.682683,0.821883,0.333774,0.577598,0.774715,0.306143,0.429472,0.62,0.845645,Good
0.516065,0.532533,0.965649,0.323331,0.388124,0.669085,0.255536,0.659722,0.663,0.72754,Good
0.657485,0.688689,0.874046,0.330583,0.526991,0.817315,0.31003,0.39787,0.63,0.824256,Good
0.489254,0.473473,0.796438,0.304793,0.463428,0.581234,0.289556,0.665814,0.653,0.7435,Good
0.553867,0.550551,0.940204,0.311974,0.574224,0.605185,0.352828,0.445821,0.655,0.701296,Good
0.653878,0.68969,0.898219,0.317227,0.562483,0.78733,0.328834,0.311647,0.687,0.825362,Good
0.485151,0.70971,0.950382,0.365605,0.463428,0.742912,0.344578,0.429443,0.823,0.814744,Good
0.604097,0.685686,0.857506,0.368963,0.566802,0.804837,0.333719,0.378994,0.769,0.836882,Good
0.665218,0.614615,0.830789,0.293149,0.431849,0.774441,0.276192,0.457497,0.636,0.800689,Good
0.593453,0.54955,0.942748,0.221831,0.51444,0.623952,0.299996,0.365941,0.57,0.735563,Good
0.636863,0.643644,0.924936,0.324621,0.506748,0.785879,0.294066,0.425775,0.655,0.826898,Good
0.6043,0.603604,0.889313,0.332598,0.653306,0.648728,0.404508,0.279798,0.748,0.752176,Good
0.632115,0.603604,0.905852,0.305674,0.583671,0.667864,0.354671,0.308832,0.702,0.720186,Good
0.49873,0.641642,0.737913,0.3737,0.553036,0.7165,0.34023,0.552937,0.731,0.802284,Good
0.740906,0.628629,0.926209,0.267274,0.473009,0.750796,0.284793,0.371372,0.56,0.79444,Good
0.586391,0.688689,0.806616,0.329694,0.590688,0.74862,0.338736,0.422916,0.648,0.777117,Good
0.775237,0.630631,0.889313,0.289185,0.511201,0.783327,0.295617,0.339329,0.632,0.797497,Good
0.403597,0.465465,0.861323,0.269986,0.419163,0.554751,0.286047,0.673218,0.656,0.661725,Good
0.502015,0.627628,0.89313,0.374191,0.528205,0.693377,0.347061,0.534425,0.778,0.740847,Good
0.600779,0.486486,0.863868,0.257525,0.554251,0.566423,0.33472,0.419015,0.61,0.685835,Good
0.648526,0.714715,0.751908,0.419737,0.534953,0.862288,0.316824,0.475819,0.795,0.900063,Good
0.585003,0.651652,0.894402,0.312027,0.493522,0.730363,0.311109,0.432574,0.683,0.815978,Good
0.575349,0.648649,0.912214,0.293315,0.542915,0.747474,0.325739,0.327728,0.705,0.817637,Good
0.65258,0.632633,0.89313,0.343051,0.57193,0.686099,0.376478,0.339973,0.747,0.7591,Good
0.587922,0.600601,0.90458,0.318969,0.560864,0.73408,0.328158,0.392822,0.677,0.807161,Good
0.443586,0.551552,0.792621,0.341934,0.493927,0.589067,0.314,0.654452,0.736,0.735187,Good
0.611285,0.740741,0.888041,0.395226,0.48502,0.864405,0.301272,0.456169,0.756,0.876757,Good
0.456254,0.656657,0.851145,0.335338,0.52807,0.662984,0.365471,0.43381,0.749,0.774452,Good
0.54297,0.6997,0.900763,0.357302,0.565857,0.757061,0.361787,0.318035,0.834,0.839952,Good
0.393612,0.732733,0.86514,0.425289,0.494602,0.762301,0.302411,0.666993,0.733,0.873553,Good
0.580404,0.608609,0.894402,0.31831,0.532389,0.666698,0.381151,0.337594,0.849,0.775706,Good
0.609431,0.518519,0.905852,0.310112,0.491228,0.585576,0.333315,0.486535,0.665,0.76521,Good
0.623945,0.481481,0.913486,0.225812,0.41336,0.598485,0.2681,0.530791,0.58,0.704608,Good
